aet	2.11	41.72	43.96	-0.9	1.136611E7	44.05	41.36	42.62	46.01	26.42	3.795E8	9.56	1.583274E10	1.41	0.6	4.36	
aig	1.26	29.1	29.27	-0.37	8427106.0	29.55	29.05	29.47	62.87	27.05			5.229E10				
agx	5.75	10.17	10.78	-0.62	12311.0	11.11	10.16	10.79	11.96	7.4	1.3602E7					0.46	
ipi	3.07	32.82	33.6	-1.04	518431.0	33.81	32.64	33.86	40.22	21.74	7.519E7	40.02	2.47E9			0.82	
dhr	2.32	49.23	50.07	-1.17	5724646.0	50.07	49.05	50.4	56.09	35.24				0.16	0.08		
lxrx	7.69	1.68	1.82	-0.14	1140000.0	1.83	1.68	1.82	2.3	1.22	3.3766E8		5.6727E8			-0.31	
anr	3.6	43.64	44.83	-1.63	6362505.0	45.1	42.95	45.27	68.05	34.53						1.08	
peb	1.54	19.8	20.22	-0.31	404200.0	20.22	19.8	20.11	22.47	17.11	5.0889E7		1.01E9	2.39	0.48	-0.34	
twin	3.92	37.75	39.0	-1.54	76832.0	39.03	37.09	39.29	41.7	11.22	1.136E7			0.81	0.32	1.17	
brli	1.21	19.65	19.81	-0.24	257276.0	19.81	19.5	19.89	25.99	18.02	2.794E7	16.94	5.4898E8			1.15	
rad	5.47	1.21	1.27	-0.07	1.65E7	1.28	1.21	1.28	1.47	0.86	8.9023E8		1.08E9			-0.63	
ups	1.93	70.21	71.14	-1.38	7080000.0	71.18	69.91	71.59	77.0	62.61	9.8621E8	17.34	6.924E10	2.91	2.08	4.05	
kar	3.26	17.82	18.3	-0.6	134830.0	18.3	17.7	18.42	21.0	11.03	1.35898E8	24.08	2.42E9			0.74	
ter	4.38	13.76	14.24	-0.63	3342848.0	14.24	13.62	14.39	19.19	8.84	1.85439E8	7.73	2.55E9			1.89	
ob	1.0	12.87	13.0	-0.13	220897.0	13.13	12.76	13.0	16.63	12.46	9.442E7	7.62	1.22E9		0.21	1.69	
mako	6.54	28.29	30.04	-1.98	959529.0	30.14	28.25	30.27	35.9	9.28	4.0959E7		1.16E9			-1.06	
ddic	2.96	8.84	9.08	-0.27	66232.0	9.09	8.82	9.11	12.35	7.62	2.0283E7				0.1	1.05	
cpa	1.43	66.84	67.38	-0.97	178909.0	67.77	66.3	67.81	70.56	46.97				2.42	1.64	6.34	
qdel	5.26	14.59	15.3	-0.81	172520.0	15.4	14.57	15.4	16.3	10.75	3.317E7	291.8				0.04	
ivac	2.09	9.35	9.47	-0.2	91763.0	9.66	9.31	9.55	15.39	8.97	2.2838E7		2.1354E8			0.86	
pnm	0.37	16.24	16.22	-0.06	740890.0	16.34	16.22	16.3	17.14	11.01	8.667E7		1.41E9	3.07	0.5	-0.22	
