aet	0.44	43.22	43.61	-0.19	5487408.0	43.75	43.22	43.41	46.01	26.42	3.795E8	9.91		1.38	0.6	4.36	
aig	2.26	28.95	28.4	0.64	9743371.0	29.27	28.3	28.31	62.87	27.05			5.202E10				
agx	7.21	11.45	10.79	0.77	10562.0	11.46	10.79	10.68	11.46	7.4	1.3602E7					0.46	
ipi	0.78	33.63	33.52	0.26	748166.0	34.0	33.37	33.37	40.22	21.74	7.519E7	41.01	2.53E9			0.82	
dhr	1.28	52.43	51.79	-0.68	8085106.0	52.56	51.16	53.11	56.09	35.24		18.59	3.482E10	0.15	0.08	2.82	
lxrx		1.71	1.71		411581.0	1.75	1.68	1.71	2.3	1.22	3.3766E8		5.774E8			-0.31	
anr	2.88	46.4	45.55	1.3	4167642.0	46.47	45.23	45.1	68.05	34.53						1.08	
peb	0.99	20.45	20.3	0.2	211425.0	20.5	20.26	20.25	22.47	16.85	5.0889E7		1.04E9	2.37	0.48	-0.34	
twin	0.98	40.38	40.16	0.39	40692.0	40.5	39.52	39.99	41.7	11.22	1.136E7			0.8	0.32	1.17	
brli	0.2	19.92	20.01	0.04	221367.0	20.22	19.79	19.88	25.99	18.02	2.794E7	17.32				1.15	
rad	3.85	1.35	1.3	0.05	8422256.0	1.38	1.27	1.3	1.47	0.86	8.9023E8		1.2E9			-0.63	
ups	1.2	74.4	73.84	0.88	4600000.0	74.99	73.77	73.52	77.0	59.37	9.8621E8		7.337E10	2.83	2.08	3.83	
kar	1.42	18.54	18.34	0.26	99427.0	18.69	18.33	18.28	21.0	11.03	1.35898E8	25.05	2.52E9			0.74	
ter	2.96	14.24	13.83	0.41	4180914.0	14.34	13.69	13.83	19.19	8.84	1.85439E8	8.0	2.64E9			1.89	
ob	2.84	13.4	13.12	0.37	69782.0	13.45	13.11	13.03	16.63	12.46	9.442E7	7.93	1.27E9		0.21	1.69	
mako	0.19	31.67	31.6	0.06	392391.0	32.7	31.5	31.61	35.9	9.28	4.0959E7		1.3E9			-1.06	
ddic	0.96	9.42	9.33	0.09	79248.0	9.48	9.23	9.33	12.35	7.62	2.0283E7				0.1	1.05	
