aet	0.45	44.89	44.75	0.2	2309199.0	45.13	44.52	44.69	46.01	26.25	3.795E8	10.29		1.34	0.6	4.36	
aig	1.01	29.38	29.55	-0.3	5658139.0	29.69	29.03	29.68	62.87	27.1			5.279E10				
agx	0.29	10.42	10.39	0.03	14753.0	10.45	10.15	10.39	10.56	7.4	1.3602E7					0.46	
ipi	0.93	32.05	32.27	-0.3	661668.0	32.46	31.89	32.35	40.22	19.77	7.519E7	39.09	2.41E9			0.82	
dhr	0.55	54.68	54.34	0.3	2900000.0	54.88	54.06	54.38	56.09	35.24		19.39	3.631E10	0.15	0.08	2.82	
lxrx	5.99	1.77	1.66	0.1	561873.0	1.77	1.65	1.67	2.3	1.17	3.3766E8		5.9766E8			-0.31	
anr	2.21	45.06	45.88	-1.02	4121203.0	46.08	44.75	46.08	68.05	33.24						1.08	
peb	0.63	20.61	20.4	0.13	394422.0	20.69	20.34	20.48	22.47	16.85	5.0889E7		1.05E9	2.34	0.48	-0.34	
twin	2.47	40.2	41.0	-1.02	73193.0	41.63	40.17	41.22	41.7	10.52	1.136E7			0.8	0.32	1.17	
brli	1.36	20.81	20.59	0.28	165496.0	20.92	20.59	20.53	25.99	18.02	2.794E7	17.94				1.15	
rad	2.36	1.3	1.27	0.03	1.782E7	1.35	1.22	1.27	1.47	0.86	8.9023E8					-0.63	
ups	0.98	74.5	73.75	0.72	4800000.0	74.98	73.73	73.78	77.0	56.61	9.8621E8	19.45	7.347E10	2.82	2.08	3.83	
kar	0.92	19.32	19.37	-0.18	318105.0	19.43	19.02	19.5	21.0	11.03	1.35898E8	26.11	2.63E9			0.74	
ter	1.59	14.81	14.93	-0.24	2236888.0	14.95	14.69	15.05	19.19	8.84	1.85439E8	8.32	2.75E9			1.89	
ob	0.61	13.07	13.11	-0.08	159012.0	13.31	13.02	13.15	16.63	12.46	9.442E7	7.73	1.23E9		0.21	1.69	
mako	4.69	33.26	32.61	1.49	971075.0	33.78	32.27	31.77	35.9	9.28	4.0959E7		1.36E9			-1.06	
ddic	3.8	9.83	9.47	0.36	82030.0	9.83	9.47	9.47	12.35	7.52	2.0283E7				0.1	1.05	
cpa	2.0	68.49	67.32	1.34	247010.0	68.58	67.31	67.15	68.58	44.2				2.44	1.64	6.34	
qdel	0.19	15.87	15.81	-0.03	209604.0	15.96	15.56	15.9	16.3	10.75	3.317E7	317.4				0.04	
ivac	0.89	9.97	10.05	-0.09	38172.0	10.19	9.93	10.06	15.39	8.97	2.2838E7					0.86	
pnm	0.83	16.96	16.74	0.14	786801.0	17.01	16.74	16.82	17.1	10.85	8.667E7			2.97	0.5	-0.22	
shoo	1.58	39.74	39.15	0.62	352290.0	39.75	39.07	39.12	39.75	20.2	4.232E7	21.6	1.68E9			1.84	
twx	0.65	36.64	36.77	-0.24	4949739.0	36.86	36.53	36.88	38.62	27.99	1.0700000000000001E9	16.5	3.923E10	2.55	0.94	2.22	
els	1.63	66.15	65.02	1.06	480803.0	66.49	64.7	65.09	66.49	46.61		48.64	2.06E9	2.3	1.5	1.36	
get	0.8	31.01	31.15	-0.25	477564.0	31.42	30.86	31.26	38.22	22.01	4.836E7		1.5E9			-1.88	
ma	0.92	312.9	313.05	-2.91	1098581.0	317.5	312.02	315.81	317.73	191.0	1.20665E8	21.03	3.981E10	0.19	0.6	14.87	
lci	0.6	5.06	5.0	0.03	71804.0	5.06	5.0	5.03	7.0	3.66	2.839E7	29.76				0.17	
tnc	0.46	41.06	41.01	-0.19	59018.0	41.32	40.75	41.25	43.84	28.11	1.914E7	21.72		1.65	0.68	1.89	
pby	0.62	11.18	11.26	-0.07	434244.0	11.32	11.13	11.25	15.96	7.86	5.267E7			1.07	0.12	0.7	
oxy	0.9	105.79	106.91	-0.96	2500000.0	106.99	105.33	106.75	117.89	72.13	8.12875E8		8.599E10	1.72	1.84	6.15	
dri	0.43	53.25	53.12	-0.23	2270000.0	53.29	52.64	53.48	53.7	37.08	1.3643E8				1.28	3.4	
phh	2.37	19.74	20.13	-0.48	1071109.0	20.13	19.49	20.22	25.55	17.45	5.626E7	12.74	1.11E9			1.59	
ajg	0.56	28.81	28.63	0.16	367633.0	28.89	28.58	28.65	31.92	24.13				4.61	1.32	1.51	
hbcp	1.78	14.38	14.63	-0.26	20100.0	14.86	14.36	14.64	16.19	12.34	8084000.0	23.19				0.62	
dxpe	1.07	26.34	25.94	0.28	27481.0	26.45	25.66	26.06	26.71	14.84	1.411E7	17.8				1.48	
vz	0.56	37.54	37.39	0.21		37.55	37.14	37.33	38.95	25.99		30.03		5.16	1.95	1.25	
mnro	0.13	37.51	37.49	0.05	172832.0	37.8	37.08	37.46	37.8	24.33	3.0487E7		1.14E9	0.85	0.32	1.44	
gti	0.89	21.13	21.19	-0.19	1349892.0	21.3	20.9	21.32	23.89	13.87	1.45156E8		3.07E9			1.31	
vcbi	1.69	6.02	5.89	0.1	442458.0	6.03	5.85	5.92	7.52	4.62	2.964E7	10.38	1.7846E8			0.58	
comv	3.78	2.8	2.96	-0.11	156873.0	2.96	2.77	2.91	10.43	2.5	2.5323E7					-1.25	
azo	0.21	297.75	295.29	0.61	333242.0	298.8	294.76	297.14	299.6	192.65	4.156E7	16.49	1.237E10			18.06	
gef	0.72	66.7	66.21	0.48	118802.0	66.92	65.99	66.22	67.57	54.1	2.4839E7	16.68	3.15E9	2.54	1.68	4.95	
usph	2.46	25.4	24.82	0.61	32469.0	25.55	24.82	24.79	26.06	15.3	1.1802E7	18.68		1.29	0.32	1.36	
cstr	0.48	56.21	56.69	-0.27	827939.0	56.98	55.08	56.48	67.56	37.8	3.136E7		1.76E9			2.19	
amt	0.28	53.74	53.4	0.15	2441303.0	54.38	53.03	53.59	56.84	43.74	3.96631E8	59.05	2.131E10			0.91	
cmtl	0.21	28.61	28.7	-0.06	227460.0	28.7	28.36	28.67	32.0	20.19	2.604E7	12.89	7.45E8	3.5	1.0	2.22	
ren	0.48	16.9	16.82	0.08	329882.0	16.9	16.7	16.82	18.55	10.48	6.097E7		1.03E9			-0.29	
abbc	1.34	10.55	10.37	0.14	17823.0	10.55	10.37	10.41	13.23	8.72	2.023E7			2.31	0.24	0.39	
mdso	0.74	24.24	24.4	-0.18	129101.0	24.5	24.15	24.42	27.39	14.75	2.427E7					1.0	
crmt	0.76	34.39	34.04	0.26	73949.0	34.47	32.2	34.13	34.47	20.4		13.54				2.54	
acas	1.6	10.14	9.92	0.16	3973731.0	10.15	9.84	9.98	10.85	4.48	3.5267E8		3.58E9			3.56	
meru	1.64	12.0	12.1	-0.2	107032.0	12.2	11.88	12.2	27.33	10.44	1.7347E7					-0.26	
idxx	1.36	79.52	78.48	1.07	252683.0	79.55	78.31	78.45	82.91	54.8	5.734E7	32.59	4.56E9			2.44	
jll	1.82	97.66	95.76	1.75	263339.0	98.0	95.39	95.91	107.84	61.83	4.2927E7	27.9	4.1900000000000005E9	0.31	0.3	3.5	
anth	2.98	8.3	8.02	0.24	170899.0	8.51	8.02	8.06	9.08	2.82	3.964E7					-1.68	
etm	1.26	8.64	8.74	-0.11	90534.0	8.74	8.37	8.75	13.63	4.97	3.84E7					1.15	
ccmp	0.53	47.1	47.19	-0.25	103650.0	47.19	46.4	47.35	52.69	29.6	2.3515E7	19.95	1.11E9			2.36	
tho	0.28	28.97	28.89	0.08	781400.0	29.09	28.62	28.89	39.12	22.5	5.584E7	14.2	1.62E9	1.38	0.4	2.05	
aria	0.67	11.98	11.9	0.08	1900000.0	12.08	11.77	11.9	12.1	2.57	1.31994E8		1.58E9			0.65	
dy	2.76	17.1	16.58	0.46	368941.0	17.34	16.47	16.64	18.23	7.3	3.405E7					0.2	
stba	0.59	18.78	18.59	0.11	53792.0	18.79	18.48	18.67	23.91	16.64	2.8056E7	16.19	5.2689E8	3.21	0.6	1.16	
chrs	2.61	4.33	4.22	0.11	1235454.0	4.4	4.2	4.22	4.93	2.84	1.1625E8		5.0335E8			-0.28	
hpy	0.15	20.58	20.6	-0.03	210299.0	20.63	20.05	20.61	22.06	13.48	3.8544E7	28.58		0.78	0.16	0.71	
hma	1.47	11.05	10.89	0.16	2824164.0	11.15	10.79	10.89	11.74	6.13	2.5317E8		2.8E9			0.63	
alth	1.9	2.07	2.1	-0.04	581070.0	2.1	2.01	2.11	6.16	1.84	1.05614E8		2.1862E8			-0.68	
ipcm	1.63	48.295	47.64	0.77	107207.0	48.43	47.33	47.52	52.25	22.66	1.6370000000000002E7					1.58	
epl	0.98	15.1	15.24	-0.15	196085.0	15.32	14.89	15.25	18.56	9.61	4.0192E7					-0.7	
nwe	0.69	33.76	33.41	0.23	102378.0	33.81	33.12	33.53	33.81	26.2	3.626E7	15.07	1.22E9	4.29	1.44	2.24	
