aet	1.19	41.49	41.48	-0.5	6208531.0	42.3	40.41	41.99	46.01	26.42	3.729E8		1.547E10	1.43	0.6	4.61	
aig	0.83	28.7	28.65	-0.24	6366650.0	28.99	28.46	28.94	62.87	27.05			5.157E10				
agx	0.1	10.37	10.29	0.01	5231.0	10.4	10.12	10.36	11.96	7.4	1.3602E7		1.4105E8			0.46	
ipi	1.48	33.25	33.13	-0.5	766243.0	33.83	32.6	33.75	40.22	21.74	7.519E7	40.55	2.5E9			0.82	
dhr	0.53	49.11	48.35	0.26	5767027.0	49.48	47.8	48.85	56.09	35.24	6.8555E8		3.367E10	0.16	0.08	3.21	
lxrx	0.59	1.68	1.7	-0.01	1578474.0	1.83	1.67	1.69	2.3	1.22	3.3766E8		5.6727E8			-0.31	
anr	0.95	42.71	42.27	-0.41	5463543.0	43.3	41.8	43.12	68.05	34.53						1.08	
peb	1.0	19.77	19.9	-0.2	247809.0	19.96	19.56	19.97	22.47	17.11	5.0889E7		1.01E9	2.4	0.48	-0.34	
twin	2.51	38.0	36.97	0.93	70829.0	38.76	36.64	37.07	41.7	11.22	1.136E7		4.3152E8	0.86	0.32	1.17	
brli	0.5	19.94	19.7	0.1	221001.0	20.09	19.61	19.84	25.99	18.02	2.794E7	17.34	5.5708E8			1.15	
rad	1.56	1.3	1.24	0.02	8313414.0	1.31	1.24	1.28	1.47	0.86	8.9023E8		1.16E9			-0.63	
ups	0.12	69.22	68.64	0.08	6220000.0	69.68	68.36	69.14	77.0	62.61	9.8621E8	17.09	6.826999999999999E10	3.01	2.08	4.05	
kar	0.22	17.78	17.66	-0.04	81619.0	17.82	17.53	17.82	21.0	11.03	1.35898E8	24.03	2.42E9			0.74	
ter	0.88	13.49	13.41	-0.12	4110729.0	13.76	13.19	13.61	19.19	8.84	1.85439E8		2.5E9			1.73	
ob	1.7	12.74	12.81	-0.22	142503.0	12.89	12.55	12.96	16.63	12.46	9.442E7	7.54	1.2E9		0.21	1.69	
mako	0.17	28.81	28.32	0.05	912519.0	29.35	27.91	28.76	35.9	9.28	4.0959E7		1.18E9			-1.06	
ddic	6.69	8.23	8.16	-0.59	402780.0	8.33	7.25	8.82	12.35	7.25	2.0283E7		1.6693E8		0.1	1.05	
cpa	0.64	65.61	65.38	-0.42	201040.0	66.15	63.81	66.03	70.56	46.97				2.48	1.64	6.34	
qdel	2.19	14.96	14.53	0.32	128531.0	15.11	14.36	14.64	16.3	10.75	3.317E7	299.2	4.9616E8			0.04	
ivac	1.0	9.1	9.0	0.09	27104.0	9.19	9.0	9.01	15.39	8.97	2.2838E7		2.0783E8			0.86	
pnm	2.09	15.02	15.19	-0.32	1136917.0	15.36	14.98	15.34	17.14	11.01	8.667E7		1.3E9	3.26	0.5	-0.22	
shoo	1.06	38.1	38.16	-0.41	503970.0	38.4	36.81	38.51	41.42	22.33	4.232E7	20.71	1.61E9			1.84	
twx	1.68	35.16	35.53	-0.6	8305844.0	35.96	35.15	35.76	38.62	29.21	1.0700000000000001E9	15.84	3.765E10	2.63	0.94	2.22	
els	0.79	65.16	64.1	0.51	697625.0	65.36	63.67	64.65	68.44	49.51	3.727E7	47.91	2.43E9	2.32	1.5	1.36	
get	0.95	29.34	29.26	-0.28	473943.0	29.8	28.97	29.62	38.22	25.39	4.836E7		1.42E9			-1.88	
ma	1.19	303.25	302.05	-3.65	896572.0	306.86	299.6	306.9	322.28	191.0	1.20665E8	20.38	3.859E10	0.2	0.6	14.87	
lci	1.71	4.75	4.9	0.08	65212.0	4.91	4.52	4.67	7.0	3.66	2.839E7	27.94	1.3485E8			0.17	
tnc	3.25	42.81	41.26	-1.44	147306.0	44.77	41.26	44.25	44.88	28.11	1.914E7		8.1951E8	1.54	0.68	1.88	
pby	1.65	10.75	10.78	-0.18	1087214.0	11.01	10.6	10.93	15.96	8.82	5.267E7		5.6624E8	1.1	0.12	0.7	
oxy	1.57	98.18	98.69	-1.57	6996157.0	99.54	98.04	99.75	117.89	72.13	8.12875E8		7.981E10	1.84	1.84	6.15	
dri	0.3	50.8	50.18	0.15	1310000.0	51.38	49.8	50.65	53.81	39.36	1.3464E8		6.84E9	3.4	1.72	3.39	
phh	1.24	18.76	18.6	0.23	1571362.0	19.01	18.47	18.53	25.55	18.25	5.626E7	12.1	1.06E9			1.59	
ajg		28.12	27.89		972039.0	28.24	27.68	28.12	31.92	24.3				4.69	1.32	1.46	
hbcp	0.14	14.58	14.81	0.02	5430.0	14.81	14.5	14.56	16.19	12.67	8084000.0	24.3	1.1786E8			0.62	
dxpe	1.08	27.19	26.42	0.29	64595.0	27.49	26.42	26.9	27.81	17.57	1.412E7	16.28	3.8395E8			1.67	
vz	1.04	35.29	35.31	-0.37	1.6420000000000002E7	35.74	34.87	35.66	38.95	28.61	2.83E9	15.75	9.984E10	5.47	1.95	2.24	
mnro	2.17	35.76	34.59	0.76	225065.0	35.87	34.2	35.0	38.48	25.25	3.052E7	23.81	1.09E9	0.91	0.32	1.5	
gti	1.33	19.26	19.25	-0.26	2257938.0	19.62	18.93	19.52	23.89	13.87	1.4516E8		2.8E9			1.31	
vcbi	0.94	6.35	6.34	-0.06	142731.0	6.4	6.27	6.41	6.9	4.62	2.9645E7	9.48				0.67	
comv	2.25	3.18	3.15	0.07	318956.0	3.25	3.02	3.11	9.62	2.5	2.5323E7					-1.25	
azo	0.14	285.45	284.46	-0.39	287471.0	288.09	282.5	285.84	302.0	203.05	4.156E7	15.81	1.186E10			18.06	
gef	0.7	61.05	61.4	-0.43	148709.0	61.4	60.53	61.48	67.57	54.9	2.4839E7	15.26	2.88E9	2.73	1.68	4.95	
usph	1.47	24.08	23.51	0.35	24315.0	24.29	23.16	23.73	26.23	15.3	1.1802E7	17.71	2.842E8	1.35	0.32	1.36	
cstr	4.81	48.86	48.98	-2.47	2638673.0	49.93	48.0	51.33	67.56	37.8	3.136E7		1.53E9				
amt	0.13	52.53	51.98	-0.07	2711446.0	52.76	51.58	52.6	56.84	44.27	3.96631E8	57.73	2.084E10			0.91	
cmtl	2.5	26.95	27.38	-0.69	437359.0	27.63	26.85	27.64	32.0	20.19	2.604E7	12.15	7.0177E8		1.0	2.22	
ren	0.61	16.29	16.16	-0.1	175781.0	16.49	16.08	16.39	18.55	10.48	6.097E7		9.9324E8			-0.29	
abbc	1.23	9.91	9.75	0.12	24581.0	9.91	9.45	9.79	13.23	9.04	2.023E7	25.41	2.0052E8	2.45	0.24	0.39	
mdso	2.39	20.43	20.82	-0.5	179724.0	20.82	20.39	20.93	27.39	14.91	2.427E7		4.9575E8			1.0	
crmt	0.03	33.84	33.49	-0.01	60931.0	34.18	32.73	33.85	37.5	21.27	1.022E7	13.32	3.4574E8			2.54	
acas	1.83	9.67	9.7	-0.18	4852388.0	9.89	9.53	9.85	10.85	4.79	3.5267E8		3.41E9			3.56	
meru	4.56	8.59	8.83	-0.41	417960.0	9.03	8.19	9.0	27.33	8.19	1.7347E7		1.4901E8			-0.87	
idxx	0.28	82.94	82.56	-0.23	293494.0	83.33	81.68	83.17	87.29	54.8	5.684E7	31.3	4.71E9			2.65	
jll	3.45	85.12	80.85	2.84	600364.0	85.51	80.11	82.28	107.84	73.52	4.2927E7		3.65E9	0.36	0.3	3.78	
anth	0.38	7.97	7.97	-0.03	317351.0	8.12	7.71	8.0	9.08	2.82	3.964E7		3.1594E8			-1.68	
etm	2.1	7.94	7.97	-0.17	121317.0	8.19	7.82	8.11	13.63	4.97	3.84E7		3.0487E8			1.15	
