aet	1.18	42.83	42.85	-0.51	2514372.0	43.43	42.77	43.34	46.01	26.42	3.795E8	9.82		1.4	0.6	4.36	
aig	0.48	28.95	28.96	-0.14	3810301.0	29.07	28.79	29.09	62.87	27.05			5.202E10				
agx	6.23	10.53	11.02	-0.7	8673.0	11.16	10.51		11.96	7.4	1.3602E7						
ipi	0.5	34.04	33.63	-0.17	419699.0	34.37	33.55	34.21	40.22	21.74	7.519E7	41.51	2.56E9			0.82	
dhr	0.31	51.53	51.15	-0.16	3173984.0	51.89	51.02	51.69	56.09	35.24			3.422E10	0.15	0.08	2.82	
lxrx	1.69	1.75	1.75	-0.03	1141507.0	1.84	1.71	1.78	2.3	1.22	3.3766E8		5.909E8			-0.31	
anr	0.13	47.12	46.24	0.06	3300463.0	47.23	46.13	47.06	68.05	34.53						1.08	
peb	2.4	19.91	20.13	-0.49	102767.0	20.26	19.91	20.4	22.47	16.85	5.0889E7		1.01E9	2.35	0.48	-0.34	
twin	0.07	40.38	39.9	0.03	145932.0	40.82	39.14	40.35	41.7	11.22	1.136E7			0.79	0.32	1.17	
brli	0.5	20.2	19.99	0.1	220823.0	20.27	19.83	20.1	25.99	18.02	2.794E7	17.57				1.15	
rad	2.29	1.28	1.28	-0.03	4257771.0	1.32	1.27	1.31	1.47	0.86	8.9023E8		1.14E9			-0.63	
ups	0.15	74.05	73.56	-0.11	3450000.0	74.39	73.23	74.16	77.0	62.61	9.8621E8	19.33	7.303E10	2.8	2.08	3.83	
kar	0.81	18.61	18.37	0.15	94447.0	18.76	18.27	18.46	21.0	11.03	1.35898E8	25.15	2.53E9			0.74	
ter	2.52	14.32	14.48	-0.37	2841484.0	14.54	14.17	14.69	19.19	8.84	1.85439E8		2.66E9			1.89	
ob	2.84	12.99	13.25	-0.38	96260.0	13.44	12.99	13.37	16.63	12.46	9.442E7	7.69	1.23E9		0.21	1.69	
mako	2.4	31.73	32.08	-0.78	649172.0	32.25	31.58	32.51	35.9	9.28	4.0959E7		1.3E9			-1.06	
ddic	3.63	9.28	9.57	-0.35	71602.0	9.62	9.24	9.63	12.35	7.62	2.0283E7				0.1	1.05	
cpa	0.06	67.68	67.25	-0.04	219978.0	67.76	66.19	67.72	70.56	46.97				2.42	1.64	6.34	
qdel	1.46	15.5	15.54	-0.23	122771.0	15.66	15.34	15.73	16.3	10.75	3.317E7	310.0				0.04	
ivac	0.2	9.89	9.77	-0.02	21963.0	9.98	9.69	9.91	15.39	8.97	2.2838E7	11.5	2.2587E8			0.86	
pnm	0.24	16.64	16.51	-0.04	549032.0	16.76	16.5	16.68	17.14	11.01	8.667E7			3.0	0.5	-0.22	
shoo	1.19	39.74	39.61	-0.48	336245.0	40.09	39.33	40.22	41.42	22.33	4.232E7	21.6	1.68E9			1.84	
twx		36.7	36.02		5817283.0	36.86	36.02	36.7	38.62	29.21	1.0700000000000001E9	16.53	3.93E10	2.56	0.94	2.22	
els	0.79	67.49	67.64	-0.54	144992.0	68.09	67.15	68.03	68.44	49.51	3.727E7	49.63		2.2	1.5	1.36	
get	0.16	31.44	31.12	-0.05	279614.0	31.6	30.92	31.49	38.22	25.39	4.836E7		1.52E9			-1.88	
ma	0.7	316.35	310.27	2.21	701122.0	318.71	309.68	314.14	322.28	191.0	1.20665E8	21.26	4.025E10	0.19	0.6	14.87	
lci	2.85	4.77	4.83	-0.14	48235.0	4.95	4.76	4.91	7.0	3.66	2.839E7	28.06	1.3541E8			0.17	
tnc	3.24	41.19	42.08	-1.38	112444.0	42.87	41.15	42.57	43.84	28.11	1.914E7	21.79		1.6	0.68	1.89	
pby	0.09	11.35	11.28	-0.01	462964.0	11.51	11.19	11.36	15.96	8.82	5.267E7			1.06	0.12	0.7	
oxy	0.47	107.37	106.05	-0.51	2960000.0	108.1	105.86	107.88	117.89	72.13	8.12875E8		8.728E10	1.71	1.84	6.15	
dri	0.32	53.11	52.8	-0.17	1014136.0	53.28	52.5	53.28	53.81	39.36	1.3643E8			3.23	1.72	3.4	
phh	2.18	18.81	19.02	-0.42	667685.0	19.1	18.81	19.23	25.55	18.25	5.626E7	12.14	1.06E9			1.59	
ajg		27.55	27.35		500015.0	27.73	27.34	27.55	31.92	24.3				4.79	1.32	1.51	
hbcp	1.47	14.46	14.25	0.21	9462.0	14.7	14.25	14.25	16.19	12.54	8084000.0	23.32				0.62	
dxpe	2.61	26.84	27.08	-0.72	56903.0	27.37	26.76	27.56	27.81	17.57	1.411E7	18.14				1.48	
vz	1.42	36.22	36.46	-0.52	1.468E7	36.52	36.13	36.74	38.95	27.49		16.17		5.31	1.95	2.24	
mnro	0.28	35.82	35.8	-0.1	188867.0	36.6	35.8	35.92	38.48	24.8			1.09E9	0.89	0.32	1.5	
gti	1.43	22.05	22.0	-0.32	1235274.0	22.14	21.9	22.37	23.89	13.87	1.45156E8		3.2E9			1.31	
vcbi		6.32	6.35		171652.0	6.37	6.28	6.32	6.9	4.62	2.964E7	9.43	1.8736E8			0.67	
comv	2.01	3.05	2.96	0.06	63126.0	3.06	2.95	2.99	10.43	2.5	2.5323E7					-1.25	
azo	0.31	294.94	294.27	-0.91	228336.0	296.37	293.22	295.85	302.0	203.05	4.156E7	16.33	1.226E10			18.06	
gef	0.06	64.23	63.7	0.04	93381.0	64.46	63.5	64.19	67.57	54.9	2.4839E7	12.97	3.03E9	2.62	1.68	4.95	
usph	4.82	22.52	23.42	-1.14	35931.0	24.22	22.5	23.66	26.23	15.3	1.1802E7	16.56		1.35	0.32	1.36	
cstr	0.63	54.57	54.03	0.34	1095888.0	55.7	53.5	54.23	67.56	37.8	3.136E7		1.71E9			2.19	
amt	1.07	52.75	52.93	-0.57	1402328.0	53.04	52.54	53.32	56.84	44.27	3.96631E8	57.97				0.91	
cmtl	0.84	28.35	28.32	-0.24	242176.0	28.65	27.92	28.59	32.0	20.19	2.604E7	12.78	7.3823E8	3.5	1.0	2.22	
ren	1.38	17.16	17.24	-0.24	203626.0	17.43	17.09	17.4	18.55	10.48	6.097E7		1.05E9			-0.29	
abbc	2.12	10.15	10.23	-0.22	25549.0	10.3	10.1	10.37	13.23	8.96	2.023E7	26.71		2.31	0.24	0.39	
mdso	0.59	21.85	21.75	-0.13	346507.0	22.07	21.57	21.98	27.39	14.91	2.427E7					1.0	
crmt	0.97	36.82	36.81	-0.36	42259.0	37.44	36.45	37.18	37.5	21.27	1.022E7	14.5	3.7619E8			2.54	
acas	0.1	10.2	10.06	-0.01	2594958.0	10.29	9.92	10.21	10.85	4.79	3.5267E8		3.6E9			3.56	
meru	1.44	10.3	10.27	-0.15	126090.0	10.6	10.22	10.45	27.33	10.01	1.7347E7					-0.26	
idxx	0.41	86.61	85.9	-0.36	980500.0	87.13	85.01	86.97	87.29	54.8	5.734E7	32.68	4.97E9			2.65	
jll	1.41	92.61	92.58	-1.32	189955.0	93.94	92.48	93.93	107.84	67.27	4.2927E7	26.46	3.98E9	0.32	0.3	3.5	
anth	0.12	8.09	8.04	-0.01	28506.0	8.25	8.0	8.1	9.08	2.82	3.964E7					-1.68	
