aet	1.19	44.69	45.26	-0.54	2767188.0	45.27	44.47	45.23	46.01	25.97	3.795E8	10.25		1.33	0.6	4.36	
aig	1.0	29.68	30.2	-0.3	6660807.0	30.32	29.59	29.98	62.87	27.1			5.333E10				
agx	0.29	10.39	10.44	-0.03	5558.0	10.47	10.24	10.42	10.91	7.4	1.3602E7					0.46	
ipi	0.37	32.35	32.59	-0.12	726349.0	32.77	31.98	32.47	40.22	19.73	7.519E7	39.45	2.43E9			0.82	
dhr	0.26	54.38	54.32	-0.14	2917732.0	54.59	53.88	54.52	56.09	35.24		19.28	3.611E10	0.15	0.08	2.82	
lxrx	2.91	1.67	1.7	-0.05	299978.0	1.7	1.66	1.72	2.3	1.17	3.3766E8		5.6389E8			-0.31	
anr	1.43	46.08	47.1	-0.67	3978363.0	47.25	45.55	46.75	68.05	32.6						1.08	
peb	0.2	20.48	20.44	0.04	274582.0	20.66	20.2	20.44	22.47	16.85	5.0889E7		1.04E9	2.35	0.48	-0.34	
twin	3.18	41.22	40.0	1.27	92255.0	41.7	39.46	39.95	41.7	10.52	1.136E7		4.6809E8	0.8	0.32	1.17	
brli	1.53	20.53	20.85	-0.32	290469.0	20.87	20.49	20.85	25.99	18.02	2.794E7	17.85				1.15	
rad	5.22	1.27	1.32	-0.07	9291616.0	1.33	1.23	1.34	1.47	0.86	8.9023E8					-0.63	
ups	0.24	73.78	74.0	-0.18	2829060.0	74.0	73.36	73.96	77.0	56.47	9.8621E8	19.26	7.276E10	2.81	2.08	3.83	
kar	0.78	19.5	19.35	0.15	310634.0	19.64	19.29	19.35	21.0	11.03	1.35898E8	26.35	2.65E9			0.74	
ter	0.86	15.05	15.17	-0.13	2163244.0	15.17	14.85	15.18	19.19	8.84	1.85439E8		2.79E9			1.89	
ob	0.98	13.15	13.26	-0.13	99932.0	13.26	12.95	13.28	16.63	12.46	9.442E7	7.78	1.24E9		0.21	1.69	
mako	1.6	31.77	31.27	0.5	510905.0	32.0	31.08	31.27	35.9	9.28	4.0959E7		1.3E9			-1.06	
ddic	1.04	9.47	9.58	-0.1	104715.0	9.6	9.29	9.57	12.35	7.24	2.0283E7				0.1	1.05	
cpa	1.03	67.15	68.17	-0.7	255067.0	68.17	66.71	67.85	68.44	43.59				2.42	1.64	6.34	
qdel	3.92	15.9	15.37	0.6	191873.0	15.9	15.32	15.3	16.3	10.75	3.317E7	318.0				0.04	
ivac	1.08	10.06	10.16	-0.11	47883.0	10.39	9.99	10.17	15.39	8.97	2.2838E7		2.2975E8			0.86	
pnm	0.77	16.82	16.95	-0.13	906281.0	17.0	16.74	16.95	17.1	10.85	8.667E7			2.95	0.5	-0.22	
shoo	1.8	39.12	38.43	0.69	407205.0	39.24	38.0	38.43	39.24	20.2	4.232E7	21.26	1.66E9			1.84	
twx	0.11	36.88	36.77	-0.04	4312423.0	37.14	36.56	36.92	38.62	27.99	1.0700000000000001E9	16.61	3.949E10	2.55	0.94	2.22	
els	1.96	65.09	64.03	1.25	289645.0	65.15	63.51	63.84	65.15	46.61		47.86	2.0299999999999998E9	2.35	1.5	1.36	
get	0.48	31.26	31.4	-0.15	276470.0	31.44	31.0	31.41	38.22	21.66	4.836E7		1.51E9			-1.88	
