aet	0.18	43.36	43.64	-0.08	4378684.0	43.74	43.18	43.44	46.01	26.42	3.795E8	9.94		1.38	0.6	4.36	
aig	0.95	28.23	28.62	-0.27	5881389.0	28.63	27.93	28.5	62.87	27.1			5.072E10				
agx	0.38	10.35	10.41	-0.04	21429.0	10.5	9.97	10.39	10.6	7.4	1.3602E7					0.46	
ipi	1.42	32.2	31.98	0.45	558920.0	32.45	31.67	31.75	40.22	21.67	7.519E7	39.27	2.42E9			0.82	
dhr	0.27	52.62	52.49	0.14	4726161.0	52.73	51.71	52.48	56.09	35.24		18.66	3.494E10	0.15	0.08	2.82	
lxrx	6.71	1.75	1.64	0.11	1280734.0	1.77	1.64	1.64	2.3	1.22	3.3766E8		5.909E8			-0.31	
anr	2.89	45.55	44.74	1.28	4906175.0	45.7	44.39	44.27	68.05	33.24						1.08	
peb	0.85	20.16	20.07	0.17	378938.0	20.22	19.88	19.99	22.47	16.85	5.0889E7		1.03E9	2.4	0.48	-0.34	
twin	3.13	40.15	39.31	1.22	52797.0	40.22	38.63	38.93	41.7	10.52	1.136E7			0.82	0.32	1.17	
brli	1.71	20.1	20.61	-0.35	403551.0	20.71	20.04	20.45	25.99	18.02	2.794E7	17.48				1.15	
rad		1.28	1.28		7188324.0	1.29	1.26	1.28	1.47	0.86	8.9023E8		1.14E9			-0.63	
ups	0.38	73.08	73.65	-0.28	4210000.0	73.65	72.33	73.36	77.0	59.23	9.8621E8	19.08	7.207E10	2.84	2.08	3.83	
kar	0.33	18.22	18.32	-0.06	119886.0	18.43	18.08	18.28	21.0	11.03	1.35898E8	24.62	2.48E9			0.74	
ter	0.59	13.69	13.71	0.08	2801741.0	13.74	13.43	13.61	19.19	8.84	1.85439E8		2.54E9			1.89	
ob	0.83	13.1	13.26	-0.11	76559.0	13.38	13.05	13.21	16.63	12.46	9.442E7	7.75	1.24E9		0.21	1.69	
mako	0.19	31.69	31.68	0.06	529256.0	32.41	31.14	31.63	35.9	9.28	4.0959E7		1.3E9			-1.06	
ddic	1.26	9.61	9.52	0.12	131593.0	9.63	9.35	9.49	12.35	7.62	2.0283E7				0.1	1.05	
cpa	0.44	68.88	68.95	0.3	174622.0	69.46	67.8	68.58	70.56	44.94			2.99E9	2.39	1.64	6.34	
qdel	0.06	15.67	15.69	-0.01	133940.0	15.84	15.57	15.68	16.3	10.75	3.317E7	313.4	5.1970000000000006E8			0.04	
ivac	1.43	9.66	9.82	-0.14	44743.0	9.9	9.6	9.8	15.39	8.97	2.2838E7		2.2062E8			0.86	
pnm	0.72	16.76	16.64	0.12	776503.0	16.77	16.58	16.64	17.14	11.01	8.667E7			3.0	0.5	-0.22	
shoo	1.19	40.78	40.65	0.48	293770.0	40.82	40.04	40.3	40.83	21.22	4.232E7	22.16	1.73E9			1.84	
twx	0.36	35.63	36.02	-0.13	7494106.0	36.21	35.27	35.76	38.62	29.21	1.0700000000000001E9	16.05	3.815E10	2.63	0.94	2.22	
els	0.89	65.81	65.24	0.58	244097.0	65.82	64.94	65.23	67.69	47.8	3.727E7	48.39		2.3	1.5	1.36	
get	2.27	31.02	30.44	0.69	518365.0	31.13	30.25	30.33	38.22	24.83	4.836E7		1.5E9			-1.88	
