aet	0.49	42.62	42.83	-0.21	3692858.0	43.06	42.55	42.83	46.01	26.42	3.795E8	9.77	1.617429E10	1.4	0.6	4.36	
aig	1.8	29.47	28.9	0.52	6004237.0	29.57	28.84	28.95	62.87	27.05			5.295E10				
agx	2.47	10.79	10.57	0.26	6813.0	11.19	10.57	10.53	11.96	7.4	1.3602E7					0.46	
ipi	0.53	33.86	33.98	-0.18	518869.0	34.35	33.48	34.04	40.22	21.74	7.519E7	41.29	2.55E9			0.82	
dhr	2.19	50.4	51.34	-1.13	5332663.0	51.44	50.24	51.53	56.09	35.24			3.347E10	0.16	0.08		
lxrx	4.0	1.82	1.75	0.07	1278301.0	1.84	1.73	1.75	2.3	1.22	3.3766E8		6.1454E8			-0.31	
anr	3.93	45.27	47.03	-1.85	4695964.0	47.03	44.76	47.12	68.05	34.53						1.08	
peb	1.0	20.11	19.89	0.2	302165.0	20.22	19.64	19.91	22.47	17.11	5.0889E7		1.02E9	2.41	0.48	-0.34	
twin	2.7	39.29	40.3	-1.09	31884.0	40.3	39.17	40.38	41.7	11.22	1.136E7			0.79	0.32	1.17	
brli	1.53	19.89	20.27	-0.31	178735.0	20.37	19.8	20.2	25.99	18.02	2.794E7	17.3				1.15	
rad		1.28	1.29		4001035.0	1.32	1.28	1.28	1.47	0.86	8.9023E8		1.14E9			-0.63	
ups	3.32	71.59	72.34	-2.46	1.2545296E7	72.39	69.62	74.05	77.0	62.61	9.8621E8	18.69	7.06E10	2.81	2.08	3.83	
kar	1.02	18.42	18.6	-0.19	89544.0	18.64	18.34	18.61	21.0	11.03	1.35898E8	24.89	2.5E9			0.74	
ter	0.49	14.39	14.34	0.07	2099997.0	14.57	14.27	14.32	19.19	8.84	1.85439E8		2.67E9			1.89	
ob	0.08	13.0	13.04	0.01	131553.0	13.15	12.955	12.99	16.63	12.46	9.442E7	7.69	1.23E9		0.21	1.69	
mako	4.6	30.27	32.24	-1.46	808005.0	32.24	30.06	31.73	35.9	9.28	4.0959E7		1.24E9			-1.06	
ddic	1.83	9.11	9.31	-0.17	80093.0	9.31	9.0	9.28	12.35	7.62	2.0283E7				0.1	1.05	
cpa	0.19	67.81	67.78	0.13	180019.0	68.34	67.34	67.68	70.56	46.97				2.42	1.64	6.34	
qdel	0.65	15.4	15.56	-0.1	101785.0	15.56	15.36	15.5	16.3	10.75	3.317E7	308.0	5.1075E8			0.04	
ivac	3.44	9.55	9.93	-0.34	33681.0	9.93	9.5	9.89	15.39	8.97	2.2838E7					0.86	
pnm	2.04	16.3	16.62	-0.34	933684.0	16.65	16.29	16.64	17.14	11.01	8.667E7			3.0	0.5	-0.22	
shoo	1.96	38.96	39.65	-0.78	379756.0	39.78	38.52	39.74	41.42	22.33	4.232E7	21.17	1.65E9			1.84	
twx	0.03	36.69	36.74	-0.01	5667459.0	37.04	36.37	36.7	38.62	29.21	1.0700000000000001E9	16.53	3.929E10	2.56	0.94	2.22	
els	0.36	67.25	67.6	-0.24	243402.0	67.64	66.92	67.49	68.44	49.51	3.727E7	49.45		2.22	1.5	1.36	
get	0.22	31.37	31.39	-0.07	352021.0	31.56	31.01	31.44	38.22	25.39	4.836E7		1.52E9			-1.88	
ma	1.13	312.76	316.36	-3.59	540505.0	318.65	312.37	316.35	322.28	191.0	1.20665E8	21.02	3.98E10	0.19	0.6	14.87	
lci	0.84	4.73	4.77	-0.04	73594.0	4.79	4.71	4.77	7.0	3.66	2.839E7	27.82	1.3428E8			0.17	
tnc	2.45	40.18	41.28	-1.01	81117.0	41.28	39.76	41.19	43.84	28.11	1.914E7	21.26		1.65	0.68	1.89	
pby	1.41	11.51	11.35	0.16	733936.0	11.53	11.22	11.35	15.96	8.82	5.267E7			1.06	0.12	0.7	
oxy	2.37	104.83	105.76	-2.54	5440226.0	107.07	104.53	107.37	117.89	72.13	8.12875E8		8.521E10	1.71	1.84	6.15	
dri	0.23	52.99	53.22	-0.12	795874.0	53.47	52.87	53.11	53.81	39.36				3.24	1.72	3.39	
phh	2.07	19.2	18.85	0.39	1112133.0	19.27	18.79	18.81	25.55	18.25	5.626E7	12.39	1.08E9			1.59	
ajg	0.11	27.58	27.56	0.03	474932.0	27.84	27.51	27.55	31.92	24.3			3.04E9	4.79	1.32	1.51	
hbcp	1.24	14.64	14.25	0.18	9427.0	14.65	14.25	14.46	16.19	12.63	8084000.0	23.61				0.62	
dxpe	3.13	26.0	26.9	-0.84	75037.0	26.9	25.84	26.84	27.81	17.57	1.411E7	17.57	3.6673E8			1.48	
vz	0.17	36.28	36.17	0.06	1.158E7	36.5	36.16	36.22	38.95	28.03	2.83E9	16.2		5.38	1.95	2.24	
mnro	0.17	35.88	35.93	0.06	135560.0	36.57	35.75	35.82	38.48	25.25			1.09E9	0.89	0.32	1.5	
gti	2.36	21.53	22.01	-0.52	1288788.0	22.01	21.42	22.05	23.89	13.87	1.45156E8		3.13E9			1.31	
vcbi	0.32	6.3	6.34	-0.02	136535.0	6.37	6.25	6.32	6.9	4.62	2.9645E7	9.4				0.67	
comv	3.61	3.16	3.57	0.11	424146.0	3.57	3.12	3.05	10.43	2.5	2.5323E7		8.002E7			-1.25	
azo	0.07	295.16	294.82	0.22	150622.0	296.3	293.6	294.94	302.0	203.05	4.156E7		1.227E10			18.06	
gef	1.28	63.41	64.33	-0.82	97712.0	64.33	63.34	64.23	67.57	54.9	2.4839E7	15.85	2.99E9	2.62	1.68	4.95	
usph	1.29	22.81	22.48	0.29	36492.0	23.11	22.18	22.52	26.23	15.3	1.1802E7	16.77		1.42	0.32	1.36	
cstr	5.3	51.68	54.3	-2.89	2330000.0	55.63	51.64	54.57	67.56	37.8	3.136E7		1.62E9			2.19	
amt	0.02	52.74	52.67	-0.01	1733788.0	53.0	52.5	52.75	56.84	44.27	3.96631E8	57.96	2.092E10			0.91	
cmtl	0.46	28.22	28.32	-0.13	243807.0	28.46	27.96	28.35	32.0	20.19	2.604E7				1.0	2.22	
ren	0.76	17.03	17.2	-0.13	267481.0	17.22	16.94	17.16	18.55	10.48	6.097E7		1.04E9			-0.29	
abbc	1.87	9.96	10.13	-0.19	33271.0	10.19	9.95	10.15	13.23	8.97	2.023E7	26.21		2.36	0.24	0.39	
mdso	1.14	21.6	21.9	-0.25	319728.0	21.98	21.55	21.85	27.39	14.91	2.427E7					1.0	
crmt	0.87	36.5	37.06	-0.32	36585.0	37.18	36.22	36.82	37.5	21.27	1.022E7	14.37	3.7292E8			2.54	
acas	1.08	10.09	10.2	-0.11	2288201.0	10.2	10.01	10.2	10.85	4.79	3.5267E8		3.56E9			3.56	
meru	2.23	10.07	10.37	-0.23	111158.0	10.39	10.02	10.3	27.33	10.01	1.7347E7		1.7468E8			-0.26	
idxx	1.45	85.35	86.36	-1.26	338326.0	86.49	85.35	86.61	87.29	54.8	5.684E7	32.21				2.65	
jll	0.02	92.59	92.05	-0.02	203431.0	92.77	90.71	92.61	107.84	69.38	4.2927E7	26.45	3.97E9	0.32	0.3	3.5	
anth	4.2	7.75	8.08	-0.34	27291.0	8.09	7.73	8.09	9.08	2.82	3.964E7					-1.68	
etm	2.51	8.17	8.38	-0.21	151802.0	8.47	8.13	8.38	13.63	4.97	3.84E7					1.15	
ccmp	0.75	43.47	43.76	-0.33	143758.0	44.34	43.22	43.8	52.69	29.6	2.3515E7	18.42				2.36	
tho	1.29	26.01	26.37	-0.34	296998.0	26.37	25.96	26.35	39.12	22.5	5.584E7	12.75	1.45E9	1.52	0.4	2.05	
aria	1.11	12.74	12.56	0.14	4697905.0	12.88	11.91	12.6	13.5	3.07	1.31994E8		1.68E9			0.65	
dy	1.27	17.95	18.22	-0.23	169539.0	18.34	17.92	18.18	18.78	7.3	3.405E7					0.2	
stba	3.27	19.24	18.58	0.61	95517.0	19.46	18.57	18.63	23.91	16.64	2.8056E7			3.22	0.6	1.16	
chrs	0.9	4.48	4.43	0.04	673735.0	4.6	4.28	4.44	4.93	2.84	1.1625E8					-0.28	
hpy	2.84	19.49	20.04	-0.57	172756.0	20.04	19.42	20.06	22.06	13.48	3.8544E7	27.07		0.8	0.16	0.71	
hma	0.72	9.7	9.77	-0.07	4747472.0	9.81	9.65	9.77	11.74	6.13	2.5317E8		2.46E9			0.63	
alth	4.57	1.83	1.76	0.08	3279522.0	1.85	1.75	1.75	5.97	1.73	1.05614E8		1.9327E8			-0.68	
ipcm	0.76	50.93	51.16	-0.39	177040.0	51.66	50.3	51.32	52.25	22.66	1.6370000000000002E7					1.58	
epl	1.25	17.39	17.61	-0.22	151452.0	17.82	17.29	17.61	18.56	9.61	4.0192E7					-0.7	
nwe	1.35	32.83	33.36	-0.45	318777.0	33.36	32.78	33.28	34.11	27.01	3.626E7	14.66	1.19E9	4.33	1.44	2.24	
tpgi	0.9	3.37	3.38	0.03	34875.0	3.44	3.37	3.34	4.6	2.76	3.7095E7		1.2501E8			-0.35	
t	0.08	29.94	29.91	0.02	1.721E7	30.1	29.88	29.91	31.94	25.67	5.922E9			5.75	1.72		
untd	1.29	6.14	6.23	-0.08	430440.0	6.23	6.09	6.22	7.5	4.75	8.8638E7	10.41	5.4424E8	6.43	0.4	0.59	
sf	0.86	40.03	39.77	0.34	357740.0	40.12	39.39	39.69	49.94	28.72	5.372E7					-0.1	
opxt	0.45	2.21	2.2	0.01	528495.0	2.28	2.19	2.2	4.45	1.29	9.028E7		1.9953E8			-0.36	
nafc	0.52	36.63	36.92	-0.19	16133.0	37.0	36.52	36.82	44.94	33.38	1.214E7	9.59	4.4456E8	1.96	0.72	3.82	
fcel	2.84	1.37	1.43	-0.04	1451205.0	1.43	1.36	1.41	2.41	0.98	1.2698E8		1.7396E8			-0.6	
vci	2.39	30.64	31.32	-0.75	766660.0	31.52	30.58	31.39	37.44	25.7	4.9135E7		1.51E9			1.61	
pike	2.77	9.14	9.45	-0.26	24825.0	9.45	9.02	9.4	10.49	6.66	3.3652E7					-0.14	
