aet	0.32	43.41	43.49	0.14	2580000.0	43.72	43.06	43.27	46.01	26.42	3.795E8	9.95		1.39	0.6	4.36	
aig	1.58	28.31	27.98	0.44	6220736.0	28.34	27.74	27.87	62.87	27.05			5.087E10				
agx	1.71	10.68	10.5	0.18	13816.0	10.99	10.46	10.5	10.99	7.4	1.3602E7					0.46	
ipi	1.27	33.37	33.39	0.42	1023393.0	33.7	33.17	32.95	40.22	21.74	7.519E7	40.7	2.51E9			0.82	
dhr	0.19	53.11	53.38	0.1	3400000.0	53.54	52.66	53.01	56.09	35.24		18.83	3.527E10	0.15	0.08	2.82	
lxrx	4.47	1.71	1.79	-0.08	453951.0	1.79	1.68	1.79	2.3	1.22	3.3766E8		5.774E8			-0.31	
anr	2.08	45.1	46.35	-0.96	3632352.0	46.5	45.0	46.06	68.05	33.24						1.08	
peb	0.15	20.25	20.28	-0.03	156365.0	20.28	20.05	20.28	22.47	16.85	5.0889E7		1.03E9	2.37	0.48	-0.34	
twin	1.26	39.99	40.49	-0.51	35913.0	40.49	39.82	40.5	41.7	10.97	1.136E7			0.8	0.32	1.17	
brli	0.75	19.88	20.03	-0.15	239995.0	20.09	19.75	20.03	25.99	18.02	2.794E7	17.29				1.15	
rad	3.7	1.3	1.34	-0.05	5234079.0	1.37	1.3	1.35	1.47	0.86	8.9023E8		1.16E9			-0.63	
ups	0.16	73.52	73.47	0.12	2690000.0	73.74	73.15	73.4	77.0	59.27	9.8621E8		7.251E10	2.83	2.08	3.83	
kar	0.11	18.28	18.25	-0.02	80955.0	18.39	18.15	18.3	21.0	11.03	1.35898E8	24.7	2.48E9			0.74	
ter	1.07	13.83	14.07	-0.15	2136299.0	14.11	13.75	13.98	19.19	8.84	1.85439E8	7.77	2.56E9			1.89	
ob	0.76	13.03	13.11	-0.1	31020.0	13.11	12.96	13.13	16.63	12.46	9.442E7	7.71	1.23E9	6.4	0.21	1.69	
mako	1.95	31.61	32.5	-0.63	416730.0	32.69	31.05	32.24	35.9	9.28	4.0959E7		1.29E9			-1.06	
ddic	0.85	9.33	9.45	-0.08	47987.0	9.51	9.3	9.41	12.35	7.62	2.0283E7				0.1	1.05	
cpa	3.07	66.32	68.79	-2.1	197446.0	68.9	66.19	68.42	70.56	45.56				2.47	1.64	6.34	
qdel	1.08	15.63	15.76	-0.17	82234.0	15.92	15.6	15.8	16.3	10.75	3.317E7	312.6				0.04	
ivac	0.4	10.07	10.06	0.04	21445.0	10.22	9.88	10.03	15.39	8.97	2.2838E7		2.2998E8			0.86	
pnm	0.12	16.78	16.8	-0.02	353011.0	16.85	16.72	16.8	17.14	11.01	8.667E7			2.98	0.5	-0.22	
shoo	1.56	40.38	41.21	-0.64	198980.0	41.42	39.95	41.02	41.42	21.22	4.232E7	21.95	1.71E9			1.84	
twx	0.03	35.46	35.5	0.01	4231580.0	35.75	35.33	35.45	38.62	29.21	1.0700000000000001E9	15.97	3.797E10	2.65	0.94	2.22	
els	2.5	67.64	66.02	1.65	265551.0	67.65	66.02	65.99	67.69	48.61	3.727E7	49.74		2.27	1.5	1.36	
get	0.16	30.99	31.05	0.05	308859.0	31.12	30.42	30.94	38.22	25.27	4.836E7		1.5E9			-1.88	
ma	1.0	308.27	312.49	-3.12	592116.0	312.78	306.51	311.39	322.28	191.0	1.20665E8	20.72	3.922E10	0.19	0.6	14.87	
lci	1.91	4.79	4.76	0.09	195831.0	4.96	4.6	4.7	7.0	3.66	2.839E7	28.18	1.3598E8			0.17	
tnc	0.62	42.1	41.78	0.26	89921.0	42.15	41.16	41.84	43.84	28.11	1.914E7	22.28		1.63	0.68	1.89	
pby	0.61	11.33	11.4	-0.07	583002.0	11.46	11.14	11.4	15.96	8.44	5.267E7		5.9679E8	1.05	0.12	0.7	
oxy	0.73	106.19	107.05	-0.78	2668437.0	107.29	105.85	106.97	117.89	72.13	8.12875E8		8.632E10	1.72	1.84	6.15	
dri	1.01	53.07	53.6	-0.54	1160000.0	53.6	52.77	53.61	53.74	39.25	1.3643E8			3.21	1.72	3.4	
phh	0.99	19.39	19.28	0.19	424452.0	19.53	19.23	19.2	25.55	17.96	5.626E7	12.51	1.09E9			1.59	
ajg	0.19	26.92	26.98	-0.05	571888.0	27.13	26.84	26.97	31.92	24.3				4.89	1.32	1.51	
hbcp	2.09	14.65	14.38	0.3	12400.0	14.92	14.38	14.35	16.19	12.53	8084000.0	23.63				0.62	
dxpe	0.85	26.71	26.98	-0.23	25731.0	26.98	26.25	26.94	27.0	17.27	1.411E7	18.05				1.48	
vz	0.97	37.33	37.1	0.36		37.43	36.91	36.97	38.95	26.41		29.86		5.27	1.95	1.25	
mnro	1.07	37.05	37.51	-0.4	347135.0	37.51	36.84	37.45	38.48	24.8			1.13E9	0.85	0.32	1.44	
gti	0.71	20.94	21.11	-0.15	655207.0	21.17	20.84	21.09	23.89	13.87	1.45156E8		3.04E9			1.31	
vcbi	2.5	6.15	6.25	0.15	129644.0	6.43	6.08	6.0	6.9	4.62	2.964E7	10.6				0.58	
comv	2.33	3.08	3.01	0.07	54429.0	3.09	3.01	3.01	10.43	2.5	2.5323E7					-1.25	
azo	0.92	295.59	298.33	-2.74	180474.0	298.62	294.78	298.33	302.0	201.97	4.156E7	16.37	1.228E10			18.06	
gef	0.16	63.49	63.79	-0.1	195638.0	63.89	63.1	63.59	67.57	54.9	2.4839E7	15.87	3.0E9	2.64	1.68	4.95	
usph	0.5	23.85	23.9	-0.12	20242.0	24.32	23.74	23.97	26.23	15.3	1.1802E7	17.54	2.8148E8	1.34	0.32	1.36	
cstr	0.15	59.11	59.4	-0.09	367288.0	59.71	58.41	59.2	67.56	37.8	3.136E7		1.85E9			2.19	
amt	0.74	52.52	53.06	-0.39	1461127.0	53.11	52.13	52.91	56.84	44.27	3.96631E8	57.71	2.083E10			0.91	
cmtl	0.59	28.84	28.68	0.17	211431.0	28.9	28.38	28.67	32.0	20.19	2.604E7				1.0	2.22	
ren	0.18	17.01	17.13	-0.03	263932.0	17.17	16.9	17.04	18.55	10.48	6.097E7		1.04E9			-0.29	
abbc	1.38	10.28	10.16	0.14	34336.0	10.36	9.98	10.14	13.23	8.8	2.023E7			2.37	0.24	0.39	
mdso	1.2	22.19	22.5	-0.27	133224.0	22.79	22.15	22.46	27.39	14.75	2.427E7					1.0	
crmt	0.4	37.08	37.44	-0.15	22107.0	37.44	36.56	37.23	37.45	20.55	1.022E7	14.6	3.7885E8			2.54	
acas	1.42	10.0	9.88	0.14	4557777.0	10.11	9.86	9.86	10.85	4.79	3.5267E8		3.53E9			3.56	
meru	5.1	10.42	10.98	-0.56	98357.0	10.98	10.01	10.98	27.33	10.01	1.7347E7		1.8075E8			-0.26	
idxx	0.61	79.6	79.09	0.48	155657.0	79.95	78.78	79.12	82.91	54.8	5.734E7	32.62	4.56E9			2.44	
jll		92.14	92.1		181744.0	92.31	91.48	92.14	107.84	63.42	4.2927E7	26.33	3.96E9	0.33	0.3	3.5	
anth	2.79	8.02	8.23	-0.23	29424.0	8.23	7.96	8.25	9.08	2.82	3.964E7					-1.68	
etm	3.03	8.33	8.59	-0.26	91447.0	8.59	8.23	8.59	13.63	4.97	3.84E7					1.15	
ccmp	0.56	44.54	44.93	-0.25	89774.0	44.94	44.21	44.79	52.69	29.6	2.3515E7	18.87	1.05E9			2.36	
tho	0.64	26.76	26.67	0.17	560526.0	26.82	26.42	26.59	39.12	22.5	5.584E7	13.12	1.49E9	1.5	0.4	2.05	
aria	1.84	12.78	13.05	-0.24	2886025.0	13.12	12.68	13.02	13.12	2.98	1.31994E8		1.69E9			0.65	
dy	0.86	17.38	17.56	-0.15	117188.0	17.58	17.13	17.53	18.23	7.3	3.405E7					0.2	
stba	0.52	17.45	17.43	0.09	37299.0	17.59	17.27	17.36	23.91	16.64	2.8056E7	15.04		3.46	0.6	1.16	
chrs	0.45	4.42	4.46	-0.02	504799.0	4.47	4.36	4.44	4.93	2.84	1.1625E8		5.1380999999999994E8			-0.28	
hpy	2.58	20.26	19.78	0.51	148231.0	20.32	19.61	19.75	22.06	13.48	3.8544E7	28.14		0.81	0.16	0.71	
hma	1.05	10.34	10.47	-0.11	2487758.0	10.5	10.2	10.45	11.74	6.13	2.5317E8		2.62E9			0.63	
alth	5.83	1.94	2.2	-0.12	2.199E7	2.3	1.92	2.06	5.97	1.84	1.05614E8		2.0489E8			-0.68	
ipcm	1.05	49.18	49.74	-0.52	74494.0	50.49	48.86	49.7	52.25	22.66	1.6370000000000002E7					1.58	
epl	1.87	17.46	17.28	0.32	273974.0	17.67	16.96	17.14	18.56	9.61	4.0192E7					-0.7	
nwe	0.12	33.65	33.77	-0.04	138983.0	33.77	33.56	33.69	34.11	27.0	3.626E7	15.02	1.22E9	4.27	1.44	2.24	
tpgi	3.15	3.27	3.26	0.1	16972.0	3.3	3.21	3.17	4.6	2.76	3.7095E7		1.213E8			-0.35	
t	0.26	30.25	30.33	-0.08	1.873E7	30.37	30.08	30.33	31.94	24.5	5.922E9	8.95		5.67	1.72	3.51	
untd	0.96	6.2	6.27	-0.06	281515.0	6.27	6.14	6.26	7.5	4.75	8.8638E7	10.51	5.4956E8	6.39	0.4	0.59	
sf	1.27	37.44	37.0	0.47	486004.0	37.5	36.92	36.97	49.94	28.72	5.372E7					-0.1	
opxt	1.8	2.18	2.21	-0.04	586454.0	2.23	2.16	2.22	4.45	1.29	9.028E7		1.9682E8			-0.36	
nafc	0.63	37.76	38.07	-0.24	32659.0	38.51	36.73	38.0	44.94	33.38	1.211E7			1.89	0.72	3.86	
fcel	0.7	1.43	1.44	0.01	1505590.0	1.46	1.39	1.42	2.41	0.98	1.2698E8					-0.6	
vci	1.07	31.3	31.05	0.33	714154.0	31.31	30.83	30.97	37.44	25.7	4.9135E7		1.54E9			1.61	
pike	1.26	9.37	9.48	-0.12	12939.0	9.5	9.36	9.49	10.49	6.66	3.3652E7					-0.14	
dis	0.46	39.36	39.58	-0.18	6060000.0	39.85	39.28	39.54	44.34	31.55	1.890154E9	17.42	7.44E10	1.01	0.4	2.27	
